"","Language_ID","GB020","GB021","GB022","GB023","GB024","GB025","GB026","GB027","GB028","GB030","GB031","GB035","GB036","GB037","GB038","GB039","GB041","GB042","GB043","GB044","GB046","GB047","GB048","GB049","GB051","GB052","GB053","GB054","GB057","GB058","GB059","GB065","GB068","GB069","GB070","GB071","GB072","GB073","GB074","GB075","GB079","GB080","GB081","GB082","GB083","GB084","GB086","GB089","GB090","GB091","GB092","GB093","GB094","GB095","GB096","GB098","GB099","GB103","GB104","GB105","GB107","GB108","GB109","GB110","GB111","GB113","GB114","GB115","GB116","GB117","GB118","GB119","GB120","GB121","GB122","GB123","GB124","GB126","GB127","GB129","GB130","GB131","GB132","GB133","GB134","GB135","GB136","GB137","GB138","GB139","GB140","GB146","GB147","GB148","GB149","GB150","GB151","GB152","GB155","GB156","GB158","GB159","GB160","GB165","GB166","GB167","GB170","GB171","GB172","GB177","GB184","GB185","GB186","GB187","GB188","GB192","GB193","GB196","GB197","GB198","GB203","GB204","GB250","GB252","GB253","GB254","GB256","GB257","GB260","GB262","GB263","GB264","GB265","GB266","GB270","GB273","GB275","GB276","GB285","GB286","GB291","GB296","GB297","GB298","GB299","GB300","GB301","GB302","GB303","GB304","GB305","GB306","GB309","GB312","GB313","GB314","GB315","GB316","GB317","GB318","GB319","GB320","GB321","GB322","GB323","GB324","GB325","GB326","GB327","GB328","GB329","GB330","GB331","GB333","GB334","GB335","GB336","GB400","GB401","GB402","GB403","GB408","GB409","GB410","GB415","GB421","GB422","GB430","GB431","GB432","GB433","GB519","GB520","GB521","GB522","Name","Macroarea","Latitude","Longitude","Glottocode","ISO639P3code","Countries","Family_ID","Language_ID.y","Closest_ISO369P3code","First_Year_Of_Documentation","Last_Year_Of_Documentation","LMP_POP1","AES","EGIDS","L1_POP","nochildren"
"1499","ngaa1240",0,0,0,0,2,2,NA,1,1,0,1,0,0,0,0,0,NA,0,0,1,1,0,0,1,0,0,NA,0,0,0,1,1,0,NA,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,NA,NA,0,1,0,0,1,1,1,1,1,0,0,NA,0,0,0,NA,0,1,1,1,NA,1,1,1,0,0,0,0,0,0,NA,NA,0,0,NA,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,1,NA,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,1,0,NA,0,0,0,NA,NA,NA,NA,NA,1,0,0,1,1,NA,NA,0,0,0,0,0,0,0,0,1,NA,0,1,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,NA,NA,0,0,1,0,0,0,0,0,"Ngaanyatjarra","Australia",-25.7514,127.602,"ngaa1240","ntj","AU","pama1250","","ntj",NA,NA,990,"shifting","5",990,0
"1500","ngab1239",0,0,0,0,2,2,1,1,1,0,0,1,0,1,0,0,NA,0,0,0,NA,NA,1,1,0,0,0,0,1,0,1,3,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,1,1,0,0,0,1,0,1,1,0,1,NA,NA,1,0,0,1,0,0,1,NA,1,1,0,1,1,0,1,1,0,0,NA,0,NA,0,1,0,1,1,0,0,NA,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,NA,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,NA,1,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ngäbere","North America",8.8251,-82.3911,"ngab1239","gym","CR;PA","chib1249","","gym",NA,NA,133090,"not endangered","5",133090,0
"1501","ngal1292",0,0,0,0,3,3,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,2,0,1,0,0,0,1,1,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,"Ngalkbun","Australia",-13.9783,133.936,"ngal1292","ngk","AU","gunw1250","","ngk",NA,NA,20,"nearly extinct","8b",20,1
"1502","ngal1296",0,0,0,0,2,2,0,NA,0,1,0,1,0,0,1,NA,NA,0,0,1,1,1,NA,1,0,0,0,0,0,NA,1,2,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,0,NA,1,NA,NA,1,0,1,0,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,0,1,0,0,0,0,1,0,0,1,NA,0,1,0,0,0,NA,NA,0,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ngala-Santandrea","Africa",6.63187,24.61853,"ngal1296","","CF;SS","atla1278","","",NA,NA,NA,NA,NA,NA,NA
"1503","ngam1268",0,0,0,0,2,2,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,0,1,1,NA,NA,NA,NA,NA,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,NA,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,NA,0,0,2,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ngambay","Africa",8.57051,15.414,"ngam1268","sba","CM;NG;TD","cent2225","","sba",NA,NA,896000,"not endangered","3",896000,0
"1504","ngan1291",0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,NA,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,3,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,"Nganasan","Eurasia",73.1354,86.2106,"ngan1291","nio","RU","ural1272","","nio",NA,NA,500,"moribund","8b",500,1
"1505","ngan1295",0,0,0,0,NA,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,3,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,NA,NA,NA,0,1,0,1,1,1,0,1,1,1,1,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,NA,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ngandi","Australia",-12.8448,134.649,"ngan1295","nid","AU","gunw1250","","nid",NA,NA,0,"nearly extinct","9",0,1
"1506","ngar1283",0,0,0,0,3,3,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,NA,0,NA,3,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,NA,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,NA,0,1,NA,NA,NA,NA,NA,1,0,0,1,1,1,NA,0,0,0,NA,NA,1,0,0,NA,NA,1,0,0,0,1,1,0,0,1,1,0,NA,NA,NA,3,0,0,1,0,NA,1,0,1,NA,1,NA,0,0,0,0,NA,NA,0,NA,0,0,NA,NA,1,NA,0,0,1,1,1,0,0,0,0,0,0,1,0,NA,NA,0,0,0,0,0,1,0,0,0,0,0,1,1,NA,1,1,0,0,0,0,0,NA,0,0,1,1,1,0,NA,NA,0,0,1,1,1,0,0,NA,"Ngarnka","Australia",-17.42,134.73,"ngar1283","nji","AU","mirn1241","","nji",NA,NA,3,"nearly extinct","10",3,0
"1507","ngar1284",0,NA,0,NA,3,2,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,NA,1,0,1,1,0,0,1,3,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,NA,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,NA,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,2,0,0,1,NA,NA,0,NA,NA,NA,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,NA,0,0,1,0,NA,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,"Ngarinyin","Australia",-16.4006,126.433,"ngar1284","ung","AU","worr1236","","ung",NA,NA,82,"nearly extinct","7",82,1
"1508","ngar1285",0,0,0,0,2,NA,0,NA,1,NA,0,1,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,1,0,1,1,0,0,1,3,NA,NA,NA,NA,NA,NA,0,NA,1,1,0,NA,1,1,1,0,1,0,1,0,1,0,0,0,NA,0,0,NA,0,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,NA,0,NA,NA,1,0,1,0,NA,NA,0,0,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0,NA,0,1,1,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,1,NA,NA,NA,NA,1,NA,NA,0,1,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,1,1,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ngarnawu","Australia",-15.700055,127.452018,"ngar1285","","","worr1236","ngar1284","ung",NA,NA,82,"nearly extinct","7",82,1
"1509","ngas1240",1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,2,0,NA,0,0,0,0,1,0,1,1,0,0,NA,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,NA,0,1,NA,0,1,1,0,0,NA,1,NA,1,0,1,NA,NA,0,0,0,NA,NA,0,0,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,1,1,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,NA,NA,NA,0,0,1,0,1,0,0,0,0,1,1,1,0,1,"Ngas","Africa",9.32042,9.46146,"ngas1240","anc","NG","afro1255","","anc",NA,NA,4e+05,"not endangered","6a",4e+05,0
"1510","ngba1284",1,0,1,0,2,2,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,1,NA,1,0,0,0,0,0,0,1,2,0,0,0,1,NA,NA,1,1,1,1,NA,0,NA,NA,1,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,NA,NA,NA,0,1,NA,NA,0,0,NA,0,NA,0,NA,0,1,0,1,0,1,1,1,1,0,1,NA,0,1,0,0,NA,NA,NA,NA,NA,1,1,1,0,0,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,NA,0,0,0,0,1,0,0,0,1,0,1,NA,NA,NA,NA,NA,0,0,1,0,0,0,1,NA,NA,0,0,NA,NA,NA,1,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,0,0,NA,NA,0,0,0,1,0,1,0,0,0,0,1,NA,0,NA,NA,"Ngbaka Ma'bo","Africa",4,18.12,"ngba1284","nbm","CD;CF;CG","atla1278","","nbm",NA,NA,189600,"not endangered","5",189600,0
"1511","ngba1285",1,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,NA,0,0,1,0,0,1,1,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,NA,NA,NA,0,1,1,1,1,1,0,0,NA,1,0,0,1,0,1,0,1,1,1,1,0,NA,0,NA,NA,NA,0,0,0,0,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,2,NA,0,0,0,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,1,1,0,0,NA,1,0,1,0,0,0,0,0,0,NA,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,NA,NA,0,0,0,0,0,0,1,0,"Ngbaka Minagende","Africa",2.98887,18.994,"ngba1285","nga","CD;CF;CG","atla1278","","nga",NA,NA,1013650,"not endangered","4",1013650,0
"1512","ngeq1245",0,0,0,0,1,NA,0,NA,0,0,0,NA,NA,NA,0,NA,NA,0,0,0,0,NA,NA,1,0,0,0,0,1,0,0,2,1,NA,1,0,1,0,1,0,1,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,0,0,0,0,1,0,1,0,0,1,1,1,1,NA,NA,0,1,0,0,1,0,1,0,1,1,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,NA,1,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,1,0,0,NA,NA,NA,1,0,0,0,0,0,0,0,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,"Kriang-Khlor","Eurasia",15.6211,106.877,"ngeq1245","ngt","LA","aust1305","","ngt",NA,NA,12200,"shifting","6a",12200,0
"1513","ngge1241",0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nggem","Papunesia",-3.62735,139.011,"ngge1241","nbq","ID","nucl1709","","nbq",NA,NA,4400,"not endangered","5",4400,0
"1514","ngit1239",0,0,0,0,3,1,0,NA,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,NA,0,1,0,1,0,1,0,0,0,0,0,0,NA,0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,NA,1,1,0,0,0,0,0,0,0,0,0,0,1,NA,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,NA,0,0,0,0,1,0,0,1,0,1,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,1,0,NA,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,NA,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,"Ngiti","Africa",1.30455,30.2242,"ngit1239","niy","CD;UG","cent2225","","niy",NA,NA,1e+05,"not endangered","5",1e+05,0
"1515","ngom1268",0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,1,NA,1,0,1,NA,1,NA,NA,0,1,1,1,0,1,1,2,1,1,0,0,0,0,1,0,NA,1,0,NA,NA,1,NA,1,1,1,1,1,1,0,0,1,NA,0,0,NA,1,0,NA,NA,0,1,1,1,0,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,1,0,1,0,NA,NA,1,1,1,1,NA,NA,1,0,0,0,NA,NA,1,0,NA,NA,NA,0,0,0,1,1,0,0,1,1,0,1,0,0,2,0,0,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,NA,NA,0,0,NA,0,0,NA,1,1,0,1,0,0,0,0,0,1,0,0,0,0,NA,1,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ngombe (Democratic Republic of Congo)","Africa",1.45357,20.14148,"ngom1268","ngc","CD;CF","atla1278","","ngc",NA,NA,150000,"not endangered","6a",150000,0
"1516","ngul1236",NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,1,1,3,NA,NA,NA,0,0,NA,1,0,NA,NA,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,0,0,1,0,1,0,1,"Nguluwan","Papunesia",8.45,137.34,"ngul1236","nuw","FM","aust1307","","nuw",NA,NA,50,"nearly extinct","8b",50,1
"1517","ngur1261",NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,0,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,0,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wilson River (Grey Range)","Australia",-27.58,142.45,"ngur1261","nbx","AU","pama1250","","nbx",NA,NA,0,"extinct",NA,0,0
"1518","nhan1238",0,0,0,0,NA,3,NA,1,0,0,1,0,0,0,0,0,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,3,0,0,1,1,1,1,0,NA,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,NA,1,1,0,1,1,0,0,NA,0,0,0,0,NA,NA,NA,0,0,3,1,1,1,1,1,0,0,0,0,NA,0,NA,NA,0,NA,0,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,NA,NA,NA,0,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,NA,NA,NA,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0,NA,NA,NA,NA,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,"Nhanda","Australia",-27.42523643,114.2680442,"nhan1238","nha","AU","pama1250","","nha",NA,NA,0,"nearly extinct","8b",0,1
"1519","nhen1239",0,1,0,0,1,1,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,NA,0,1,NA,NA,3,1,1,1,1,1,0,0,1,1,0,0,0,0,NA,0,NA,0,1,0,1,0,1,0,0,0,0,0,0,0,NA,0,0,1,1,0,3,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,NA,1,NA,NA,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,NA,0,1,0,0,1,0,0,0,0,1,0,0,1,0,NA,1,"Nhengatu","South America",1.04503,-66.9646,"nhen1239","yrl","BR;CO;VE","tupi1275","","yrl",NA,NA,8000,"shifting","7",8000,1
"1520","nica1252",1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,0,0,NA,1,0,0,1,0,1,0,1,1,0,0,0,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,1,1,1,0,0,0,0,0,0,0,0,1,0,NA,NA,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,NA,0,1,0,NA,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nicaragua Creole English","North America",12.4402,-83.7386,"nica1252","bzk","NI","indo1319","","bzk",NA,NA,30000,"threatened","3",30000,0
"1521","nige1253",1,0,0,1,2,2,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,2,1,0,0,1,0,NA,1,0,NA,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,NA,0,0,1,0,0,1,0,1,0,1,1,1,NA,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,2,0,0,1,2,1,1,0,0,0,NA,1,0,1,0,0,1,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hausa States Fulfulde","Africa",10.9972,11.1188,"nige1253","fuv","CM;NG;TD","atla1278","","fuv",NA,NA,1710000,"not endangered","3",1710000,0
"1522","niha1238",0,0,0,0,1,1,NA,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,0,NA,NA,1,0,0,1,0,0,1,0,1,0,1,0,1,1,NA,0,0,0,NA,0,NA,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,NA,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,NA,NA,1,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nihali","Eurasia",21.1886,76.3318,"niha1238","nll","IN","","","nll",NA,NA,2000,"shifting","6b",2000,1
